"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"United States","USA","Population ages 45-49, female (% of female population)","SP.POP.4549.FE.5Y","6.04724334872324","5.99202663778926","5.94032490220598","5.90380004556609","5.88917621446836","5.89428061315845","5.91065549285084","5.94146497308601","5.97410404050822","5.98791326757053","5.96968174532661","5.91422000844824","5.82885814110921","5.72163751319427","5.60229389599677","5.47687266517228","5.34408395258504","5.20496498819474","5.06924141990769","4.95131425589032","4.86214672971002","4.79957701526269","4.76684553890613","4.76282405295751","4.78839251598634","4.84615080134858","4.93379333657734","5.04571818553347","5.17682692034064","5.32994189690316","5.51198238558243","5.73006839945196","5.96684072760817","6.19730565656464","6.39821387368723","6.56415257946467","6.73034115633864","6.86537951625892","6.97137754997528","7.0614384194834","7.14654294502808","7.24283175688409","7.33242680431936","7.40841076162858","7.46030375869961","7.48140845562587","7.4705816977504","7.43509005244168","7.37105695329778","7.27690173810663","7.15624605557963","7.01173741998808","6.85195589093779","6.68729282790235","6.53330445665781","6.40002174930878","6.28916015418412","6.19824335429944","",
"United States","USA","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","6.43150933152005","6.4160828323571","6.42862926996907","6.44994677511313","6.45206122546427","6.41924432296805","6.36627880350146","6.28742051401866","6.18926658613584","6.08002615330566","5.96293523192311","5.82051029650949","5.67721773894371","5.54799463559519","5.44549151153175","5.37140130371793","5.24406081746315","5.16975835794056","5.15895925858601","5.19585329622673","5.24808445713612","5.3094591056395","5.37179282066087","5.45506595376456","5.58489907892033","5.76807915306455","5.97912553847359","6.24655226650722","6.54981817351573","6.84742790048466","7.10551827390137","7.26387422752689","7.38343707421522","7.48634245534124","7.5966081484196","7.72120576287015","7.82737091688667","7.92596251969322","8.00942031719262","8.06529998170204","8.08715309191003","8.09868568151714","8.07822131834756","8.02558083759721","7.94043389516941","7.82382382473113","7.66814412126327","7.48854226053266","7.29704939095363","7.1092328772795","6.93547739597971","6.77481918722433","6.63448973075352","6.51337862700635","6.40954527921627","6.32247011784138","6.25369255865325","6.20038328926169","",
"United States","USA","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","","","","","","4238648","","","","","","","","","","","1381892","1001298","","","284529","287911","","728737","884689","679354","949282","","","","","","","","","","","","","","","1605618","1541086","1508039","1435752","1334369","1013950","","",
"United States","USA","Adjusted net enrollment rate, primary, male (% of primary school age children)","SE.PRM.TENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","92.1543731689453","94.1332321166992","","","98.345329284668","98.6282501220703","","96.7666397094727","95.7471618652344","96.9449005126953","95.7051162719727","","","","","","","","","","","","","","","92.8221893310547","93.7157592773438","93.7861709594727","93.6665191650391","94.2155914306641","96.0737991333008","","",
"United States","USA","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","94.2789993286133","96.1086730957031","","","98.9670867919922","98.6743469238281","","96.6541519165039","96.4252166748047","97.1351470947266","96.1463165283203","","","","","","","","","","","","","","","94.142936706543","93.7492523193359","93.9321899414063","94.6917114257813","95.0014801025391","95.7025833129883","","",
"United States","USA","Adjusted net enrollment rate, primary (% of primary school age children)","SE.PRM.TENR","","","","","","","","","","","","","","","","81.5820236206055","","","","","","","","","","","93.1825408935547","95.0907897949219","","","98.6487426757813","98.6507720947266","","96.7116622924805","96.0785369873047","97.0378494262695","95.9205703735352","","","95.7665405273438","95.9091033935547","96.2968368530273","95.3211975097656","96.0468063354492","95.6125335693359","96.4652633666992","96.8234100341797","97.2891464233398","97.3473587036133","95.9153137207031","94.5429611206055","93.4682235717773","93.7321472167969","93.8576126098633","94.1680603027344","94.600227355957","95.8920593261719","","",
"United States","USA","Primary education, teachers (% female)","SE.PRM.TCHR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4923782348633","86.4791564941406","86.4824295043945","86.4823989868164","","86.4726409912109","86.4684906005859","86.4686431884766","86.485969543457","88.151123046875","88.1664505004883","88.5794525146484","88.570426940918","88.611572265625","88.6214981079102","85.6382293701172","86.7108764648438","86.7128677368164","86.7069396972656","87.1523284912109","87.1560211181641","87.1596984863281","87.1478576660156","","87.0723724365234","",
"United States","USA","Primary education, teachers","SE.PRM.TCHR","","","","","","","","","","","","","","","","","","","","","","","","","1415000","1414000","1425000","","","","","","","1427387","1442913","1473053","1499697","","1575104","1617779","1663979","1638001","1676353","1677417","1728192","1730721","1761244","1775357","1802647","1772359","1794812","1710276","1690587","1689374.125","1687937","1714415","","1769451","",
"United States","USA","Trained teachers in primary education (% of total teachers)","SE.PRM.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Trained teachers in primary education, female (% of female teachers)","SE.PRM.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Repeaters, primary, total (% of total enrollment)","SE.PRM.REPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Repeaters, primary, male (% of male enrollment)","SE.PRM.REPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Repeaters, primary, female (% of female enrollment)","SE.PRM.REPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Persistence to last grade of primary, total (% of cohort)","SE.PRM.PRSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Persistence to grade 5, total (% of cohort)","SE.PRM.PRS5.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Persistence to grade 5, male (% of cohort)","SE.PRM.PRS5.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Persistence to grade 5, female (% of cohort)","SE.PRM.PRS5.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","School enrollment, primary, private (% of total primary)","SE.PRM.PRIV.ZS","","","","","","","","","","","","19.1949901580811","18.1306495666504","17.0529899597168","","","19.2945098876953","","","","","","","","11.4616899490356","10.6698904037476","11.73939037323","11.2454500198364","","","11.9888696670532","10.441840171814","","10.4855003356934","9.8320198059082","11.7502698898315","11.5622100830078","","11.5778999328613","11.5756502151489","11.5756502151489","11.5756502151489","10.3325099945068","10.806830406189","10.2878704071045","10.2612495422363","9.84593963623047","9.99612045288086","9.68216037750244","9.76039028167725","8.89453029632568","8.72191047668457","8.4033203125","8.25259017944336","8.07388973236084","8.29216957092285","8.90025997161865","","",
"United States","USA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","16.3197994232178","","","","","","","","","","","5.32799005508423","4.98179006576538","","","5.79918003082275","5.38143014907837","","5.83625984191895","5.53205013275146","5.58336019515991","6.06494998931885","","","5.97863006591797","4.74980020523071","4.95033979415894","4.5593900680542","4.89164018630981","5.73023986816406","5.97818994522095","5.54477977752686","5.54432010650635","5.97767019271851","6.1537299156189","5.98609018325806","5.99151992797852","5.52861976623535","5.7739200592041","5.46119022369385","5.44661998748779","4.7810001373291","","",
"United States","USA","Over-age students, primary, male (% of male enrollment)","SE.PRM.OENR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","5.96295022964478","6.02896976470947","","","6.53959989547729","6.28185987472534","","6.66107988357544","6.40714979171753","6.28325986862183","6.80800008773804","","","4.71608018875122","5.45145988464355","5.7986798286438","4.73385000228882","5.34182977676392","6.55053997039795","7.10168981552124","5.9798002243042","6.15296983718872","6.28752994537354","6.83791017532349","6.4924898147583","6.31920003890991","6.15881013870239","6.19525003433228","6.05834007263184","5.88137006759644","4.74853992462158","","",
"United States","USA","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.65990018844604","3.8643000125885","","","5.01799011230469","4.4215202331543","","4.95616006851196","4.60756015777588","4.84303998947144","5.27660989761353","","","7.26801013946533","4.00153017044067","4.05808019638062","4.37788009643555","4.42035007476807","4.86583995819092","4.78741979598999","5.09251022338867","4.9050498008728","5.65415000915527","5.44143009185791","5.45159006118774","5.65067005157471","4.86056995391846","5.33042001724243","4.83561992645264","4.99298000335693","4.81489992141724","","",
"United States","USA","Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9902801513672","78.5931396484375","74.8154983520508","75.4184417724609","73.7543106079102","77.3420562744141","78.5739135742188","74.5119323730469","75.6750793457031","","","71.1605072021484","73.0746688842773","72.6627426147461","","","",
"United States","USA","Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.8293685913086","76.2656402587891","73.1824569702148","74.3556594848633","73.2467269897461","74.8103179931641","75.3270568847656","71.4759826660156","75.7348327636719","","","69.5822677612305","71.7490463256836","70.0138778686523","","","",
"United States","USA","Net intake rate in grade 1, female (% of official school-age population)","SE.PRM.NINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3087997436523","81.0314712524414","76.5212173461914","76.5307464599609","74.2848892211914","79.9915390014648","81.955810546875","77.6735763549805","75.6127471923828","","","72.8116912841797","74.4585723876953","75.4267578125","","","",
"United States","USA","School enrollment, primary, male (% net)","SE.PRM.NENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","92.1543731689453","94.1332321166992","","","98.345329284668","98.6282501220703","","96.7666397094727","95.7471618652344","96.9449005126953","95.7051162719727","","","94.8639297485352","94.9710083007813","94.5944137573242","93.7676086425781","94.713249206543","93.9653701782227","94.2485885620117","94.5414733886719","95.5382537841797","95.7365264892578","93.9067306518555","93.2358779907227","91.8437271118164","92.9405212402344","92.8740768432617","92.8970031738281","93.4958877563477","95.2807388305664","","",
"United States","USA","School enrollment, primary, female (% net)","SE.PRM.NENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","94.2789993286133","96.1086730957031","","","98.9670867919922","98.6743469238281","","96.6541519165039","96.4252166748047","97.1351470947266","96.1463165283203","","","94.8120498657227","95.0424575805664","95.9922866821289","94.9052505493164","95.8100967407227","95.1367263793945","95.4992828369141","96.2606811523438","96.4390029907227","96.5427017211914","95.5307235717773","93.5188598632813","93.0679626464844","92.6390533447266","92.7400588989258","93.5787124633789","94.316047668457","94.85693359375","","",
"United States","USA","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","81.5820236206055","","","","","","","","","","","93.1825408935547","95.0907897949219","","","98.6487426757813","98.6507720947266","","96.7116622924805","96.0785369873047","97.0378494262695","95.9205703735352","","","94.8386001586914","95.0058670043945","95.2762985229492","94.3225631713867","95.2484817504883","94.5371704101563","94.8591384887695","95.3811264038086","95.9782562255859","96.1305770874023","94.7008666992188","93.3742599487305","92.4425506591797","92.7930297851563","92.8085098266602","93.2304992675781","93.8973007202148","95.0732498168945","","",
"United States","USA","Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.675308227539","104.908142089844","105.33097076416","104.650192260742","103.725280761719","105.238006591797","106.614898681641","108.174301147461","108.208503723145","108.047973632813","107.61173248291","103.783493041992","102.980461120605","101.761306762695","101.273727416992","101.045539855957","102.134918212891","102.813690185547","","","",
"United States","USA","Gross intake ratio in first grade of primary education, male (% of relevant age group)","SE.PRM.GINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.675506591797","107.613822937012","108.176849365234","104.769493103027","102.492027282715","105.978637695313","107.343933105469","109.499237060547","110.087532043457","105.504959106445","105.562477111816","101.774978637695","104.465782165527","100.525970458984","104.981300354004","102.589332580566","102.277702331543","101.792999267578","","","",
"United States","USA","Gross intake ratio in first grade of primary education, female (% of relevant age group)","SE.PRM.GINT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.675086975098","102.071113586426","102.338569641113","104.525001525879","105.02001953125","104.462097167969","105.853416442871","106.787620544434","106.24439239502","110.709243774414","109.746208190918","105.875152587891","101.431022644043","103.049911499023","97.3987884521484","99.4303970336914","101.985870361328","103.87873840332","","","",
"United States","USA","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","97.3599319458008","99.6422119140625","99.0798873901367","97.2946472167969","97.2904434204102","99.0755004882813","101.164909362793","","","106.090156555176","106.031089782715","","104.678672790527","103.381240844727","104.406326293945","103.961837768555","","101.146926879883","100.409530639648","101.49543762207","101.408340454102","99.4338607788086","101.000328063965","101.495239257813","102.499229431152","101.825073242188","103.244697570801","103.150901794434","102.025772094727","100.826667785645","99.1939010620117","99.9083786010742","99.859748840332","99.8374404907227","100.312042236328","101.445777893066","","",
"United States","USA","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","99.6106185913086","101.026161193848","98.6653213500977","98.2223205566406","98.9111633300781","100.416107177734","100.771492004395","","","105.507148742676","104.142402648926","","102.630157470703","102.376937866211","103.322776794434","102.67790222168","","103.736587524414","103.088180541992","99.9262390136719","101.239807128906","100.347221374512","101.233177185059","100.992156982422","101.396408081055","102.594871520996","102.934577941895","103.322692871094","102.40641784668","99.8181076049805","99.5945587158203","98.3895874023438","99.0333786010742","99.502082824707","100.287261962891","101.276412963867","","",
"United States","USA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","88.8287200927734","88.3908767700195","90.6734313964844","89.7774810791016","89.5685882568359","90.3811264038086","90.558967590332","90.9393692016602","90.4564971923828","98.7223663330078","98.4447631835938","100.310981750488","98.8792419433594","97.743896484375","98.0751495361328","99.7242584228516","100.974212646484","","","105.805656433105","105.108459472656","","103.677513122559","102.890419006348","103.876937866211","103.334869384766","","102.410919189453","101.717147827148","100.729957580566","101.326133728027","99.8794021606445","101.113960266113","101.249656677246","101.960868835449","102.201042175293","103.093208312988","103.234870910645","102.211906433105","100.333473205566","99.3898773193359","99.1653213500977","99.455436706543","99.6733779907227","100.299911499023","101.362861633301","","",
"United States","USA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","14.0212001800537","14.0516300201416","14.1852598190308","","","","","","","16.0967102050781","16.0870895385742","16.1729793548584","16.0338802337646","","15.6760597229004","15.4149198532104","15.0081100463867","15.4441900253296","14.8271198272705","14.8135595321655","14.2110900878906","14.1297197341919","13.8078699111938","13.7955598831177","13.6890802383423","13.8721504211426","13.5908403396606","14.2852201461792","14.4221601486206","14.4536695480347","14.5374898910522","14.4572296142578","","","",
"United States","USA","Primary education, pupils (% female)","SE.PRM.ENRL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","48.770809173584","48.6680603027344","48.2941589355469","48.6643104553223","48.8298416137695","48.7285995483398","48.3758201599121","","","48.6601715087891","48.4016189575195","","48.3788909912109","48.6275405883789","48.5968284606934","48.5215682983398","","49.4409217834473","49.4744491577148","48.3923797607422","48.7384910583496","49.0095710754395","48.8552398681641","48.6911315917969","48.5467491149902","49.0283203125","48.7735214233398","48.9208488464355","48.9934616088867","48.6503295898438","49.0147018432617","48.5417098999023","48.7187118530273","48.8378791809082","48.9370193481445","48.9165191650391","","",
"United States","USA","Primary education, pupils","SE.PRM.ENRL","","","","","","","","","","","","22037000","21676000","21873000","21201000","20613000","20213000","19825000","19554000","19169000","20681000","20420000","20609000","20166000","19840000","19869000","20214000","20595000","","","22279000","22429000","","22976240","23212276","23823662","24045968","","24691432","24937932","24973176","25297600","24855480","24848518","24559494","24454602","24319032","24492040","24676574","24586434","24393002","24431662","24381924","24417652","24538372","24785698","25019052","","",
"United States","USA","Primary education, duration (years)","SE.PRM.DURS","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",
"United States","USA","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","SE.PRM.CUAT.ZS","","","","","","","","","","","94.5","","","","","","","","","","96.43016","","","","","","","","","","","","","","","","","","","","","","","","98.47055","98.42296","98.54377","","98.67673","98.59418","98.68843","98.7173","98.79048","98.86702","98.79341","98.77388","98.87711","","",
"United States","USA","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","SE.PRM.CUAT.MA.ZS","","","","","","","","","","","93.94062","","","","","","","","","","96.18802","","","","","","","","","","","","","","","","","","","","","","","","98.33006","98.34394","98.4389","","98.61712","98.5648","98.67019","98.73182","98.74961","98.86506","98.82261","98.78043","98.85513","","",
"United States","USA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","95","","","","","","","","","","96.64463","","","","","","","","","","","","","","","","","","","","","","","","98.59983","98.4959","98.64088","","98.73201","98.62149","98.70539","98.70377","98.82814","98.86884","98.76638","98.76783","98.89747","","",
"United States","USA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Primary completion rate, female (% of relevant age group)","SE.PRM.CMPT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Primary school starting age (years)","SE.PRM.AGES","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6",
"United States","USA","Trained teachers in preprimary education (% of total teachers)","SE.PRE.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Trained teachers in preprimary education, male (% of male teachers)","SE.PRE.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Trained teachers in preprimary education, female (% of female teachers)","SE.PRE.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","School enrollment, preprimary, male (% gross)","SE.PRE.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","53.5659713745117","53.902458190918","53.9096298217773","","","60.1241302490234","62.9119491577148","64.261589050293","60.8771896362305","61.8338508605957","65.8929061889648","","","","70.9517364501953","71.4588088989258","","","","","","","","","","","","","","69.3920364379883","69.9481201171875","71.9209594726563","71.5992813110352","72.3599319458008","72.68505859375","72.0889587402344","","",
"United States","USA","School enrollment, preprimary, female (% gross)","SE.PRE.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","51.1309204101563","51.2913284301758","55.1464614868164","","","62.0862197875977","60.8947105407715","58.790599822998","59.8788986206055","59.8408699035645","63.9427299499512","","","","67.8476791381836","70.4473266601563","","","","","","","","","","","","","","70.8482666015625","70.3601303100586","69.9021224975586","71.4453887939453","72.7290725708008","71.3406677246094","71.7789611816406","","",
"United States","USA","School enrollment, preprimary (% gross)","SE.PRE.ENRR","","","","","","","","","","","","37.8830604553223","37.7339782714844","","42.8073501586914","","51.7243385314941","50.5707015991211","48.2911796569824","48.1535797119141","48.5410118103027","52.3826599121094","52.6348304748535","54.5090103149414","56.5083618164063","57.2003898620605","61.0769805908203","61.9294891357422","61.5901489257813","60.3888702392578","60.8596305847168","64.9403228759766","","","","69.436408996582","70.9651794433594","","","","","","","","","","","","","","70.1041793823242","70.1495895385742","70.9335632324219","71.5239562988281","72.5406265258789","72.0273590087891","71.937370300293","","",
"United States","USA","Pupil-teacher ratio, preprimary","SE.PRE.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2322006225586","27.5251407623291","","","","","","","","","","","","","","15.7292995452881","14.3035697937012","13.327260017395","13.7396297454834","13.8199701309204","13.7566404342651","","","",
"United States","USA","Preprimary education, duration (years)","SE.PRE.DURS","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"United States","USA","School enrollment, tertiary (gross), gender parity index (GPI)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","0.690230011940002","0.721819996833801","0.777119994163513","0.80852997303009","0.841780006885529","0.842270016670227","0.921000003814697","0.977630019187927","1.02783000469208","1.07454001903534","1.10957002639771","1.13023996353149","1.12607002258301","1.14021003246307","1.16322994232178","1.18472003936768","1.20977997779846","1.23983001708984","1.26243996620178","1.27152001857758","1.27717995643616","","1.2836799621582","1.28296005725861","1.29609000682831","1.30529999732971","","1.31271994113922","","","","","","","","","","","","","","","1.37343001365662","1.36078000068665","1.35624003410339","1.34486997127533","","",
"United States","USA","School enrollment, secondary (gross), gender parity index (GPI)","SE.ENR.SECO.FM.ZS","","","","","","","","","","","","","0.561600029468536","","","","","","1.02309000492096","","","1.05616998672485","1.05198001861572","1.04657995700836","1.03712999820709","1.02629005908966","1.03383004665375","1.02869999408722","","","1.00164997577667","1.01766002178192","","0.998679995536804","0.992839992046356","1.01480996608734","1.00040996074677","","1.03743994235992","","1.01570999622345","1.017009973526","0.992649972438812","1.00262999534607","1.02046000957489","1.01850998401642","0.995549976825714","1.00890004634857","0.997720003128052","1.01561999320984","1.01160001754761","1.0045200586319","1.00512003898621","1.00249004364014","1.01194000244141","1.01049995422363","0.994159996509552","","",
"United States","USA","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","1.04026997089386","1.03361999988556","1.02190005779266","1.02389001846313","1.02174997329712","1.02389001846313","1.01234996318817","","","0.998070001602173","0.998610019683838","","0.98905998468399","0.991559982299805","1.00146996974945","0.99370002746582","","1.03120005130768","","0.999350011348724","1.00731003284454","1.00125002861023","1.00255000591278","1.00766003131866","1.00384998321533","1.00162994861603","1.00309002399445","0.9998499751091","1.00978994369507","1.00080001354218","1.00434005260468","0.994899988174438","0.997099995613098","1.00423002243042","1.00507998466492","0.996259987354279","","",
"United States","USA","School enrollment, primary (gross), gender parity index (GPI)","SE.ENR.PRIM.FM.ZS","","","","","","","","","","","","","","","","","","","","","","1.02312004566193","1.01389002799988","0.995819985866547","1.00952994823456","1.01665997505188","1.01353001594543","0.996110022068024","","","0.994499981403351","0.982190012931824","","0.980430006980896","0.990289986133575","0.989619970321655","0.987649977207184","","1.02559995651245","1.02667999267578","0.984539985656738","0.998340010643005","1.00918996334076","1.00231003761292","0.995039999485016","0.989239990711212","1.00756001472473","0.996999979019165","1.00167000293732","1.00373005867004","0.990000009536743","1.00404000282288","0.984799981117249","0.991720020771027","0.996640026569366","0.999750018119812","0.998329997062683","","",
"United States","USA","Compulsory education, duration (years)","SE.COM.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12",
"United States","USA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","105.715749004604","116.552805627807","130.372915156042","136.482421082087","144.891070401606","150.014666273","125.972494609581","113.409910411137","107.235458299331","110.891199934133","105.848877072113","104.385109368208","101.794375809839","104.762498421088","104.202982178212","100.757030889882","103.743774939283","108.873154811745","116.709536309315","115.562925630862","119.466967337256","126.23157715509","125.928148541441","118.002561908966","112.404228121842","110.833295304151","109.927242200546","104.894770692602","100.428387924005","104.724285272497","100","95.0190450798601","97.3715393784983","97.5315667147229","99.1817383547329","109.858684868917","114.321616126557","114.0513106353","",
"United States","USA","Coverage of social insurance programs in richest quintile (% of population)","per_si_allsi.cov_q5_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Coverage of social insurance programs in 4th quintile (% of population)","per_si_allsi.cov_q4_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
